data,bioma,latitude,longitude,satelite,frp_mw,confianca_pct,indice_risco
2024-10-09,Pampa,-29.4596,-54.9665,NOAA-21,97.5,90.0,86.4
2024-10-09,Pampa,-33.2705,-53.212,NOAA-21,21.7,66.0,86.4
2024-10-09,Pampa,-32.1122,-56.3691,TERRA_M-T,124.0,86.0,86.4
2024-10-10,Amazonia,-3.5042,-65.5647,NOAA-20,35.3,95.0,86.2
2024-10-10,Amazonia,-4.1837,-58.7595,NOAA-21,15.9,61.0,86.2
2024-10-10,Amazonia,-2.2904,-66.3378,NOAA-21,21.8,60.0,86.2
2024-10-10,Amazonia,-8.0747,-62.7612,GOES-16,27.5,66.0,86.2
2024-10-10,Amazonia,-6.8059,-59.0551,TERRA_M-T,0.1,83.0,86.2
2024-10-10,Amazonia,-6.1501,-56.7925,AQUA_M-T,29.0,65.0,86.2
2024-10-10,Amazonia,-2.8198,-50.6556,NOAA-21,30.8,75.0,86.2
2024-10-10,Amazonia,-4.2171,-59.348,AQUA_M-T,46.2,46.0,86.2
2024-10-10,Amazonia,-3.0839,-52.5847,METOP-C,19.6,78.0,86.2
2024-10-10,Amazonia,-3.0944,-50.3811,AQUA_M-T,17.3,67.0,86.2
2024-10-10,Amazonia,-4.8339,-57.1548,NOAA-21,4.7,59.0,86.2
2024-10-10,Amazonia,-8.5947,-51.9121,METOP-C,35.6,66.0,86.2
2024-10-10,Amazonia,-7.6421,-66.657,NOAA-21,17.9,75.0,86.2
2024-10-10,Amazonia,-3.6961,-55.1439,NOAA-20,89.3,93.0,86.2
2024-10-10,Amazonia,-4.8265,-53.1925,NOAA-21,33.6,79.0,86.2
2024-10-10,Amazonia,-3.339,-59.4046,GOES-16,13.4,91.0,86.2
2024-10-10,Amazonia,-4.6795,-62.8418,NOAA-20,14.1,79.0,86.2
2024-10-10,Amazonia,-9.4924,-55.829,METOP-C,24.1,60.0,86.2
2024-10-10,Amazonia,-3.9805,-64.0444,NOAA-20,54.6,68.0,86.2
2024-10-10,Amazonia,-2.1919,-65.819,TERRA_M-T,51.3,58.0,86.2
2024-10-10,Amazonia,-2.7655,-61.1738,NOAA-20,186.1,100.0,86.2
2024-10-10,Amazonia,-4.2612,-63.6108,NOAA-21,4.7,71.0,86.2
2024-10-10,Amazonia,-6.2184,-64.0735,GOES-16,25.8,82.0,86.2
2024-10-10,Amazonia,-8.986,-67.571,GOES-16,8.8,80.0,86.2
2024-10-10,Amazonia,-2.2795,-64.0389,NOAA-21,21.3,94.0,86.2
2024-10-10,Amazonia,-5.4991,-60.9934,TERRA_M-T,40.5,91.0,86.2
2024-10-10,Amazonia,-3.9528,-51.1051,AQUA_M-T,11.4,98.0,86.2
2024-10-10,Amazonia,-6.5648,-59.5952,METOP-C,45.1,48.0,86.2
2024-10-10,Amazonia,-8.0565,-62.1837,TERRA_M-T,1.8,81.0,86.2
2024-10-10,Amazonia,-7.6285,-56.9111,METOP-C,21.1,73.0,86.2
2024-10-10,Amazonia,-5.2842,-53.7042,GOES-16,7.8,93.0,86.2
2024-10-10,Amazonia,-3.3728,-63.4239,TERRA_M-T,66.4,82.0,86.2
2024-10-10,Amazonia,-3.357,-50.2285,GOES-16,17.4,78.0,86.2
2024-10-10,Amazonia,-7.7711,-50.2693,GOES-16,15.4,72.0,86.2
2024-10-10,Amazonia,-5.4385,-57.3033,NOAA-21,44.1,91.0,86.2
2024-10-10,Amazonia,-7.6152,-61.8529,TERRA_M-T,16.4,79.0,86.2
2024-10-10,Amazonia,-8.9398,-59.6168,NOAA-21,9.8,66.0,86.2
2024-10-10,Amazonia,-9.0231,-65.7286,NOAA-21,92.6,61.0,86.2
2024-10-10,Amazonia,-2.1403,-58.2431,TERRA_M-T,34.0,86.0,86.2
2024-10-10,Amazonia,-6.791,-53.1217,NOAA-21,1.0,83.0,86.2
2024-10-10,Amazonia,-6.465,-56.6386,AQUA_M-T,9.6,80.0,86.2
2024-10-10,Amazonia,-6.8172,-57.4816,GOES-16,13.4,51.0,86.2
2024-10-10,Amazonia,-9.0076,-51.9996,GOES-16,0.5,71.0,86.2
2024-10-10,Amazonia,-5.0143,-51.1124,METOP-C,8.3,87.0,86.2
2024-10-10,Amazonia,-5.4854,-66.3785,TERRA_M-T,26.6,73.0,86.2
2024-10-10,Amazonia,-7.5082,-54.0014,METOP-C,5.6,78.0,86.2
2024-10-10,Amazonia,-8.3122,-67.8643,TERRA_M-T,24.3,86.0,86.2
2024-10-10,Amazonia,-4.0727,-66.2842,METOP-C,69.9,75.0,86.2
2024-10-10,Amazonia,-3.433,-53.9842,AQUA_M-T,67.9,90.0,86.2
2024-10-10,Amazonia,-8.1153,-51.9244,GOES-16,27.3,77.0,86.2
2024-10-10,Amazonia,-3.0205,-58.9251,TERRA_M-T,10.1,81.0,86.2
2024-10-10,Amazonia,-5.1741,-62.1444,GOES-16,37.8,71.0,86.2
2024-10-10,Amazonia,-9.4739,-63.6834,NOAA-21,87.0,100.0,86.2
2024-10-10,Amazonia,-5.0296,-69.7359,NOAA-20,24.8,95.0,86.2
2024-10-10,Amazonia,-9.0469,-63.5451,NOAA-21,1.3,87.0,86.2
2024-10-10,Amazonia,-6.9398,-59.1854,NOAA-21,23.5,79.0,86.2
2024-10-10,Amazonia,-7.4264,-69.1462,METOP-C,65.2,85.0,86.2
2024-10-10,Amazonia,-8.8696,-64.6921,NOAA-21,3.3,79.0,86.2
2024-10-10,Amazonia,-9.4614,-53.3808,NOAA-21,33.2,85.0,86.2
2024-10-10,Amazonia,-7.3579,-62.014,NOAA-21,15.6,66.0,86.2
2024-10-10,Amazonia,-4.6103,-51.2748,NOAA-20,115.5,71.0,86.2
2024-10-10,Amazonia,-5.3475,-65.0946,METOP-C,5.5,84.0,86.2
2024-10-10,Amazonia,-9.1999,-65.028,NOAA-21,11.6,84.0,86.2
2024-10-10,Amazonia,-5.1877,-61.3628,TERRA_M-T,126.4,53.0,86.2
2024-10-10,Amazonia,-6.9368,-59.9204,AQUA_M-T,53.9,100.0,86.2
2024-10-10,Amazonia,-6.6261,-53.712,NOAA-20,49.0,85.0,86.2
2024-10-10,Amazonia,-3.8308,-65.3591,AQUA_M-T,25.3,54.0,86.2
2024-10-10,Amazonia,-8.9938,-55.5411,TERRA_M-T,36.8,75.0,86.2
2024-10-10,Amazonia,-4.5305,-63.7085,GOES-16,11.8,87.0,86.2
2024-10-10,Amazonia,-7.4638,-54.0318,AQUA_M-T,47.2,73.0,86.2
2024-10-10,Amazonia,-8.5653,-51.3816,METOP-C,40.0,71.0,86.2
2024-10-10,Amazonia,-2.1417,-51.8358,TERRA_M-T,0.7,73.0,86.2
2024-10-10,Amazonia,-6.5553,-50.1425,NOAA-21,67.2,75.0,86.2
2024-10-10,Amazonia,-7.6671,-60.7942,NOAA-20,14.7,88.0,86.2
2024-10-10,Amazonia,-8.3996,-51.9519,GOES-16,69.1,80.0,86.2
2024-10-10,Amazonia,-6.7551,-56.1807,TERRA_M-T,189.4,65.0,86.2
2024-10-10,Amazonia,-9.0104,-64.9109,GOES-16,141.3,82.0,86.2
2024-10-10,Amazonia,-6.9619,-56.8484,AQUA_M-T,3.5,73.0,86.2
2024-10-10,Amazonia,-4.5334,-55.1434,METOP-C,31.9,69.0,86.2
2024-10-10,Amazonia,-4.1645,-51.5778,NOAA-21,55.7,93.0,86.2
2024-10-10,Amazonia,-8.8667,-66.5719,GOES-16,7.5,61.0,86.2
2024-10-10,Amazonia,-9.4202,-54.6691,GOES-16,5.0,79.0,86.2
2024-10-10,Amazonia,-7.2522,-66.3402,NOAA-21,14.5,73.0,86.2
2024-10-10,Amazonia,-3.9994,-68.3757,NOAA-21,65.5,59.0,86.2
2024-10-10,Amazonia,-2.2414,-58.5217,METOP-C,58.5,84.0,86.2
2024-10-10,Amazonia,-5.9418,-56.0469,NOAA-20,6.5,74.0,86.2
2024-10-10,Amazonia,-7.1514,-59.2154,GOES-16,34.8,81.0,86.2
2024-10-10,Amazonia,-2.1112,-64.5833,NOAA-20,42.7,92.0,86.2
2024-10-10,Amazonia,-7.8699,-61.8895,NOAA-21,10.4,89.0,86.2
2024-10-10,Amazonia,-5.4081,-61.9586,NOAA-20,141.4,87.0,86.2
2024-10-10,Amazonia,-6.8482,-57.6923,METOP-C,24.0,62.0,86.2
2024-10-10,Amazonia,-7.5059,-52.7335,AQUA_M-T,19.8,94.0,86.2
2024-10-10,Amazonia,-4.1943,-50.1347,METOP-C,15.5,92.0,86.2
2024-10-10,Amazonia,-3.3249,-59.9792,TERRA_M-T,45.4,91.0,86.2
2024-10-10,Amazonia,-2.0792,-60.8174,METOP-C,10.1,63.0,86.2
2024-10-10,Amazonia,-2.2632,-64.2989,AQUA_M-T,67.3,100.0,86.2
2024-10-10,Amazonia,-5.2139,-55.806,TERRA_M-T,24.1,81.0,86.2
2024-10-10,Amazonia,-6.2558,-67.6545,METOP-C,152.4,71.0,86.2
2024-10-10,Amazonia,-5.5412,-50.6539,GOES-16,29.9,92.0,86.2
2024-10-10,Amazonia,-7.4226,-51.8816,NOAA-20,36.5,90.0,86.2
2024-10-10,Amazonia,-6.4607,-64.9551,AQUA_M-T,17.4,63.0,86.2
2024-10-10,Amazonia,-3.7936,-61.341,NOAA-20,7.0,95.0,86.2
2024-10-10,Cerrado,-7.8859,-52.6521,NOAA-20,15.8,98.0,100.0
2024-10-10,Cerrado,-6.7522,-43.0336,NOAA-20,5.2,68.0,100.0
2024-10-10,Cerrado,-8.9703,-53.6443,AQUA_M-T,3.2,85.0,100.0
2024-10-10,Cerrado,-10.697,-49.8773,GOES-16,82.3,72.0,100.0
2024-10-10,Cerrado,-15.3426,-51.7764,NOAA-21,47.0,76.0,100.0
2024-10-10,Cerrado,-9.6821,-55.6496,NOAA-20,0.4,63.0,100.0
2024-10-10,Cerrado,-14.4669,-48.8311,NOAA-21,25.3,80.0,100.0
2024-10-10,Cerrado,-8.6072,-54.0162,NOAA-20,25.3,82.0,100.0
2024-10-10,Cerrado,-19.7739,-44.8185,NOAA-21,10.4,73.0,100.0
2024-10-10,Cerrado,-11.3611,-50.7262,TERRA_M-T,10.0,94.0,100.0
2024-10-10,Cerrado,-6.1338,-59.8423,GOES-16,70.7,83.0,100.0
2024-10-10,Cerrado,-17.7021,-51.2616,AQUA_M-T,16.7,75.0,100.0
2024-10-10,Cerrado,-17.9487,-44.6082,METOP-C,160.5,88.0,100.0
2024-10-10,Cerrado,-10.0873,-58.8137,AQUA_M-T,37.7,86.0,100.0
2024-10-10,Cerrado,-19.3626,-55.5162,METOP-C,32.0,89.0,100.0
2024-10-10,Cerrado,-16.1063,-57.8506,AQUA_M-T,11.2,52.0,100.0
2024-10-10,Cerrado,-12.514,-59.7708,NOAA-21,34.7,62.0,100.0
2024-10-10,Cerrado,-15.9322,-51.0671,GOES-16,2.3,54.0,100.0
2024-10-10,Cerrado,-15.3158,-58.9493,NOAA-20,3.6,96.0,100.0
2024-10-10,Cerrado,-11.6214,-47.8319,TERRA_M-T,32.4,93.0,100.0
2024-10-10,Cerrado,-6.2183,-50.2916,NOAA-20,32.5,70.0,100.0
2024-10-10,Cerrado,-12.0518,-52.3016,NOAA-21,42.0,74.0,100.0
2024-10-10,Cerrado,-8.988,-54.428,TERRA_M-T,145.9,78.0,100.0
2024-10-10,Cerrado,-6.7559,-42.6503,GOES-16,8.1,76.0,100.0
2024-10-10,Cerrado,-5.6035,-51.9241,METOP-C,92.6,75.0,100.0
2024-10-10,Cerrado,-8.7384,-42.0539,METOP-C,25.5,94.0,100.0
2024-10-10,Cerrado,-13.9913,-55.1116,AQUA_M-T,32.0,75.0,100.0
2024-10-10,Cerrado,-5.8801,-45.3095,METOP-C,42.5,83.0,100.0
2024-10-10,Cerrado,-13.1575,-46.421,GOES-16,2.5,76.0,100.0
2024-10-10,Cerrado,-18.8254,-46.5651,NOAA-21,29.0,95.0,100.0
2024-10-10,Cerrado,-9.6968,-58.3457,NOAA-20,36.9,79.0,100.0
2024-10-10,Cerrado,-19.6406,-57.2462,NOAA-20,30.0,100.0,100.0
2024-10-10,Cerrado,-7.661,-54.6633,NOAA-20,2.7,60.0,100.0
2024-10-10,Cerrado,-14.5883,-49.3957,NOAA-21,72.8,70.0,100.0
2024-10-10,Cerrado,-14.8782,-49.2986,METOP-C,0.9,70.0,100.0
2024-10-10,Cerrado,-11.2826,-59.8934,METOP-C,24.9,83.0,100.0
2024-10-10,Cerrado,-11.5542,-52.4394,NOAA-20,32.2,81.0,100.0
2024-10-10,Cerrado,-16.9607,-55.7072,TERRA_M-T,21.5,72.0,100.0
2024-10-10,Cerrado,-10.1498,-48.5863,AQUA_M-T,114.6,86.0,100.0
2024-10-10,Cerrado,-16.0017,-51.0959,NOAA-20,30.3,87.0,100.0
2024-10-10,Cerrado,-12.3993,-45.6455,NOAA-20,6.8,72.0,100.0
2024-10-10,Cerrado,-7.4427,-50.7446,NOAA-21,33.6,100.0,100.0
2024-10-10,Cerrado,-14.8284,-50.6337,AQUA_M-T,24.7,68.0,100.0
2024-10-10,Cerrado,-6.3653,-54.8211,NOAA-20,24.5,69.0,100.0
2024-10-10,Cerrado,-11.6519,-52.901,AQUA_M-T,196.1,69.0,100.0
2024-10-10,Cerrado,-14.1042,-54.4538,AQUA_M-T,31.1,68.0,100.0
2024-10-10,Cerrado,-8.5978,-50.8901,NOAA-20,22.4,80.0,100.0
2024-10-10,Cerrado,-6.7538,-51.7112,METOP-C,34.0,98.0,100.0
2024-10-10,Cerrado,-6.5637,-43.3251,GOES-16,33.5,90.0,100.0
2024-10-10,Cerrado,-7.6463,-52.5082,AQUA_M-T,20.1,69.0,100.0
2024-10-10,Cerrado,-13.8335,-50.4312,TERRA_M-T,98.9,88.0,100.0
2024-10-10,Cerrado,-7.4409,-55.995,NOAA-21,10.9,78.0,100.0
2024-10-10,Cerrado,-12.2393,-44.0555,AQUA_M-T,8.5,80.0,100.0
2024-10-10,Cerrado,-15.6491,-43.732,GOES-16,12.0,100.0,100.0
2024-10-10,Cerrado,-16.5323,-43.6243,TERRA_M-T,1.5,99.0,100.0
2024-10-10,Cerrado,-6.6008,-55.7036,NOAA-21,30.9,74.0,100.0
2024-10-10,Cerrado,-6.8979,-44.5094,AQUA_M-T,5.1,67.0,100.0
2024-10-10,Cerrado,-7.5165,-49.3546,TERRA_M-T,29.0,69.0,100.0
2024-10-10,Cerrado,-17.4789,-47.445,AQUA_M-T,20.4,57.0,100.0
2024-10-10,Cerrado,-8.4474,-48.5377,AQUA_M-T,64.5,75.0,100.0
2024-10-10,Cerrado,-18.0877,-42.5967,AQUA_M-T,96.4,70.0,100.0
2024-10-10,Cerrado,-8.9711,-50.6011,GOES-16,36.9,70.0,100.0
2024-10-10,Cerrado,-8.4004,-51.5664,AQUA_M-T,84.0,95.0,100.0
2024-10-10,Cerrado,-12.3235,-58.3593,GOES-16,46.3,56.0,100.0
2024-10-10,Cerrado,-16.7429,-55.0377,NOAA-20,31.8,82.0,100.0
2024-10-10,Cerrado,-15.2892,-42.2158,NOAA-21,28.5,72.0,100.0
2024-10-10,Cerrado,-17.3777,-52.1905,NOAA-20,38.1,71.0,100.0
2024-10-10,Cerrado,-13.543,-52.1553,TERRA_M-T,22.5,83.0,100.0
2024-10-10,Cerrado,-12.0499,-55.9903,METOP-C,36.6,61.0,100.0
2024-10-10,Cerrado,-12.2098,-55.3206,AQUA_M-T,27.6,69.0,100.0
2024-10-10,Cerrado,-18.4986,-56.0181,METOP-C,15.1,61.0,100.0
2024-10-10,Cerrado,-19.9181,-50.3415,NOAA-20,41.0,73.0,100.0
2024-10-10,Cerrado,-18.1308,-52.9588,NOAA-21,1.3,84.0,100.0
2024-10-10,Cerrado,-18.1276,-59.4926,METOP-C,10.5,77.0,100.0
2024-10-10,Cerrado,-5.7,-48.0153,GOES-16,34.9,90.0,100.0
2024-10-10,Cerrado,-10.3491,-43.0691,AQUA_M-T,97.6,82.0,100.0
2024-10-10,Cerrado,-15.2672,-54.6299,GOES-16,131.7,64.0,100.0
2024-10-10,Cerrado,-15.6735,-52.8137,GOES-16,24.2,69.0,100.0
2024-10-10,Cerrado,-19.3025,-52.5895,NOAA-20,30.5,100.0,100.0
2024-10-10,Cerrado,-13.4896,-50.3431,AQUA_M-T,53.2,88.0,100.0
2024-10-10,Cerrado,-13.7248,-54.0387,NOAA-21,18.2,84.0,100.0
2024-10-10,Cerrado,-12.6549,-42.1774,NOAA-21,2.7,84.0,100.0
2024-10-10,Cerrado,-17.457,-50.7938,TERRA_M-T,33.0,64.0,100.0
2024-10-10,Cerrado,-6.3942,-42.0416,NOAA-20,34.0,88.0,100.0
2024-10-10,Cerrado,-19.2578,-57.214,TERRA_M-T,35.9,65.0,100.0
2024-10-10,Cerrado,-5.277,-50.7804,TERRA_M-T,12.1,83.0,100.0
2024-10-10,Cerrado,-9.8024,-42.4115,NOAA-21,13.6,85.0,100.0
2024-10-10,Cerrado,-10.6859,-46.4474,AQUA_M-T,47.3,67.0,100.0
2024-10-10,Cerrado,-6.0953,-50.4132,GOES-16,2.9,74.0,100.0
2024-10-10,Cerrado,-15.7321,-56.8124,AQUA_M-T,25.0,88.0,100.0
2024-10-10,Cerrado,-15.6032,-50.9056,AQUA_M-T,98.5,81.0,100.0
2024-10-10,Cerrado,-15.1026,-54.1041,NOAA-20,20.5,67.0,100.0
2024-10-10,Cerrado,-17.265,-49.4153,NOAA-20,48.4,80.0,100.0
2024-10-10,Cerrado,-12.4929,-48.6824,TERRA_M-T,46.4,67.0,100.0
2024-10-10,Cerrado,-15.1079,-49.7407,METOP-C,7.4,62.0,100.0
2024-10-10,Cerrado,-16.6179,-48.4286,NOAA-20,119.0,87.0,100.0
2024-10-10,Cerrado,-8.614,-54.0797,NOAA-21,39.7,77.0,100.0
2024-10-10,Cerrado,-12.5341,-44.1269,AQUA_M-T,12.7,84.0,100.0
2024-10-10,Cerrado,-7.0693,-52.8773,AQUA_M-T,16.9,72.0,100.0
2024-10-10,Cerrado,-13.1939,-49.1866,NOAA-21,3.9,81.0,100.0
2024-10-10,Cerrado,-10.2966,-53.4215,METOP-C,93.7,60.0,100.0
2024-10-10,Cerrado,-12.4017,-43.0323,GOES-16,4.9,66.0,100.0
2024-10-10,Cerrado,-9.7223,-59.1753,NOAA-21,113.8,85.0,100.0
2024-10-10,Cerrado,-16.0298,-45.693,AQUA_M-T,8.4,69.0,100.0
2024-10-10,Cerrado,-16.6974,-59.4456,AQUA_M-T,42.2,98.0,100.0
2024-10-10,Cerrado,-14.8843,-53.4979,METOP-C,8.0,74.0,100.0
2024-10-10,Cerrado,-7.3249,-57.3544,METOP-C,99.9,54.0,100.0
2024-10-10,Cerrado,-10.5555,-44.4158,AQUA_M-T,8.6,82.0,100.0
2024-10-10,Cerrado,-10.4535,-47.6071,TERRA_M-T,142.1,63.0,100.0
2024-10-10,Cerrado,-18.1369,-47.3516,AQUA_M-T,47.0,83.0,100.0
2024-10-10,Cerrado,-19.9141,-51.5996,AQUA_M-T,97.5,98.0,100.0
2024-10-10,Cerrado,-11.2991,-45.8719,GOES-16,85.7,69.0,100.0
2024-10-10,Cerrado,-6.9206,-49.3846,NOAA-21,28.0,87.0,100.0
2024-10-10,Cerrado,-5.0447,-49.7768,TERRA_M-T,20.1,94.0,100.0
2024-10-10,Pantanal,-16.724,-57.2753,METOP-C,40.9,81.0,100.0
2024-10-10,Pantanal,-17.6375,-58.1312,AQUA_M-T,15.9,60.0,100.0
2024-10-10,Pantanal,-19.3305,-58.2019,AQUA_M-T,4.6,83.0,100.0
2024-10-10,Pantanal,-17.8385,-57.6822,GOES-16,36.8,88.0,100.0
2024-10-10,Pantanal,-18.5891,-55.1287,METOP-C,3.1,86.0,100.0
2024-10-10,Pantanal,-18.1639,-55.2764,NOAA-21,29.0,87.0,100.0
2024-10-10,Pantanal,-16.6921,-56.9946,AQUA_M-T,15.0,73.0,100.0
2024-10-10,Pantanal,-16.9566,-57.9927,METOP-C,22.3,63.0,100.0
2024-10-10,Pantanal,-17.7851,-56.3028,TERRA_M-T,43.0,81.0,100.0
2024-10-10,Pantanal,-19.2734,-55.4634,NOAA-21,40.4,90.0,100.0
2024-10-10,Pantanal,-17.3515,-56.2119,NOAA-20,38.1,61.0,100.0
2024-10-10,Pantanal,-20.1048,-58.1616,NOAA-20,41.0,75.0,100.0
2024-10-10,Pantanal,-19.5884,-55.237,METOP-C,34.3,78.0,100.0
2024-10-10,Pantanal,-18.4185,-56.1105,AQUA_M-T,10.7,81.0,100.0
2024-10-10,Pantanal,-18.8912,-58.2562,GOES-16,16.7,84.0,100.0
2024-10-10,Pantanal,-17.9069,-57.923,METOP-C,45.0,78.0,100.0
2024-10-10,Pantanal,-20.5316,-58.083,TERRA_M-T,40.6,65.0,100.0
2024-10-10,Pantanal,-19.4132,-56.4473,METOP-C,33.4,65.0,100.0
2024-10-10,Pantanal,-18.7708,-58.1876,NOAA-20,29.5,66.0,100.0
2024-10-10,Pantanal,-20.6657,-55.9613,NOAA-21,27.9,78.0,100.0
2024-10-10,Pantanal,-17.2727,-57.9727,NOAA-21,2.0,87.0,100.0
2024-10-10,Pantanal,-18.2843,-55.19,METOP-C,5.9,75.0,100.0
2024-10-10,Pantanal,-17.1652,-57.5036,GOES-16,79.4,58.0,100.0
2024-10-10,Pantanal,-20.2031,-58.0287,NOAA-20,7.8,68.0,100.0
2024-10-10,Pantanal,-16.019,-58.3592,AQUA_M-T,39.5,76.0,100.0
2024-10-10,Pantanal,-16.5841,-56.8166,NOAA-21,109.1,72.0,100.0
2024-10-10,Pantanal,-19.2612,-58.2068,METOP-C,24.9,93.0,100.0
2024-10-10,Pantanal,-16.8915,-58.1857,METOP-C,2.1,81.0,100.0
2024-10-10,Pantanal,-17.8261,-57.9225,AQUA_M-T,29.6,86.0,100.0
2024-10-10,Pantanal,-18.4836,-57.3396,GOES-16,22.1,87.0,100.0
2024-10-10,Pantanal,-19.8648,-55.8988,NOAA-21,1.0,70.0,100.0
2024-10-10,Pantanal,-18.3394,-57.1008,METOP-C,24.5,69.0,100.0
2024-10-10,Pantanal,-16.3695,-57.027,GOES-16,15.0,65.0,100.0
2024-10-10,Pantanal,-17.9411,-55.0151,NOAA-21,52.7,82.0,100.0
2024-10-10,Pantanal,-18.9113,-56.4143,TERRA_M-T,14.6,66.0,100.0
2024-10-10,Caatinga,-13.2436,-40.8358,NOAA-21,54.1,80.0,93.7
2024-10-10,Caatinga,-12.9204,-39.1715,NOAA-20,13.6,59.0,93.7
2024-10-10,Caatinga,-11.5939,-39.5282,NOAA-20,33.5,93.0,93.7
2024-10-10,Caatinga,-6.4558,-37.8999,NOAA-20,86.8,73.0,93.7
2024-10-10,Caatinga,-13.1915,-37.0792,NOAA-20,124.0,72.0,93.7
2024-10-10,Caatinga,-12.305,-37.0941,AQUA_M-T,37.8,69.0,93.7
2024-10-10,Caatinga,-13.7268,-39.3427,AQUA_M-T,10.3,87.0,93.7
2024-10-10,Caatinga,-4.9278,-42.3532,METOP-C,47.0,81.0,93.7
2024-10-10,Caatinga,-10.6416,-36.8741,NOAA-21,43.9,63.0,93.7
2024-10-10,Caatinga,-11.4882,-40.9105,METOP-C,4.2,71.0,93.7
2024-10-10,Caatinga,-3.5252,-36.4867,AQUA_M-T,110.0,71.0,93.7
2024-10-10,Caatinga,-9.301,-42.7544,METOP-C,18.3,100.0,93.7
2024-10-10,Caatinga,-14.4896,-38.5584,TERRA_M-T,12.8,78.0,93.7
2024-10-10,Caatinga,-3.1329,-40.0441,NOAA-21,8.4,56.0,93.7
2024-10-10,Caatinga,-13.3895,-36.4743,AQUA_M-T,105.9,78.0,93.7
2024-10-10,Caatinga,-15.9786,-38.7056,NOAA-20,4.8,100.0,93.7
2024-10-10,Caatinga,-7.2222,-37.1392,METOP-C,12.1,78.0,93.7
2024-10-10,Caatinga,-6.8376,-39.2831,METOP-C,9.0,50.0,93.7
2024-10-10,Caatinga,-4.8007,-40.6891,NOAA-21,146.9,72.0,93.7
2024-10-10,Caatinga,-10.8936,-40.3884,TERRA_M-T,3.0,92.0,93.7
2024-10-10,Caatinga,-12.5516,-38.9948,METOP-C,43.5,71.0,93.7
2024-10-10,Caatinga,-3.3207,-39.4106,NOAA-20,8.9,69.0,93.7
2024-10-10,Caatinga,-12.3084,-37.122,TERRA_M-T,45.0,85.0,93.7
2024-10-10,Caatinga,-3.3382,-37.1498,NOAA-20,11.3,81.0,93.7
2024-10-10,Caatinga,-8.7692,-39.9656,NOAA-21,48.6,64.0,93.7
2024-10-10,Mata Atlantica,-23.1344,-48.4606,AQUA_M-T,63.6,81.0,64.3
2024-10-10,Mata Atlantica,-17.2036,-41.4133,GOES-16,13.2,76.0,64.3
2024-10-10,Mata Atlantica,-23.7602,-48.0705,TERRA_M-T,18.2,88.0,64.3
2024-10-10,Mata Atlantica,-12.9838,-42.4863,NOAA-21,18.3,64.0,64.3
2024-10-10,Mata Atlantica,-25.5103,-48.7836,METOP-C,18.9,84.0,64.3
2024-10-10,Pampa,-30.5764,-50.7031,GOES-16,4.8,86.0,51.2
2024-10-10,Pampa,-31.1783,-51.289,NOAA-20,36.5,85.0,51.2
2024-10-11,Amazonia,-3.2808,-54.1526,GOES-16,11.5,76.0,83.7
2024-10-11,Amazonia,-2.6069,-52.7073,NOAA-20,0.3,72.0,83.7
2024-10-11,Amazonia,-3.4057,-50.6197,AQUA_M-T,37.9,80.0,83.7
2024-10-11,Amazonia,-4.5336,-54.5819,NOAA-21,19.6,80.0,83.7
2024-10-11,Amazonia,-9.3396,-65.7364,METOP-C,54.1,88.0,83.7
2024-10-11,Amazonia,-6.8762,-55.999,TERRA_M-T,17.5,81.0,83.7
2024-10-11,Amazonia,-8.8472,-56.8311,AQUA_M-T,24.0,67.0,83.7
2024-10-11,Amazonia,-5.0732,-66.004,AQUA_M-T,19.1,59.0,83.7
2024-10-11,Amazonia,-3.0429,-58.8503,NOAA-21,77.3,68.0,83.7
2024-10-11,Amazonia,-4.7885,-53.6657,AQUA_M-T,11.4,99.0,83.7
2024-10-11,Amazonia,-3.5408,-64.3739,AQUA_M-T,83.2,85.0,83.7
2024-10-11,Amazonia,-9.3616,-63.363,TERRA_M-T,7.6,68.0,83.7
2024-10-11,Amazonia,-3.9941,-66.2608,GOES-16,77.8,70.0,83.7
2024-10-11,Amazonia,-7.0898,-64.3639,NOAA-21,30.3,73.0,83.7
2024-10-11,Amazonia,-6.7152,-50.1675,METOP-C,17.0,76.0,83.7
2024-10-11,Amazonia,-8.3853,-62.3507,METOP-C,14.1,67.0,83.7
2024-10-11,Amazonia,-9.3734,-57.3395,AQUA_M-T,9.2,73.0,83.7
2024-10-11,Amazonia,-3.4626,-58.9328,NOAA-20,46.6,88.0,83.7
2024-10-11,Amazonia,-4.4182,-51.0076,METOP-C,7.5,68.0,83.7
2024-10-11,Amazonia,-2.9731,-56.8884,AQUA_M-T,23.8,87.0,83.7
2024-10-11,Amazonia,-4.1839,-68.1568,NOAA-21,33.8,66.0,83.7
2024-10-11,Amazonia,-5.4948,-54.2125,AQUA_M-T,209.7,74.0,83.7
2024-10-11,Amazonia,-6.2697,-59.8474,METOP-C,30.8,72.0,83.7
2024-10-11,Amazonia,-6.8562,-63.9257,NOAA-21,15.6,76.0,83.7
2024-10-11,Amazonia,-6.4271,-63.3778,NOAA-20,56.3,76.0,83.7
2024-10-11,Amazonia,-2.7527,-56.0554,METOP-C,36.2,72.0,83.7
2024-10-11,Amazonia,-7.179,-51.8227,GOES-16,0.3,84.0,83.7
2024-10-11,Amazonia,-8.3577,-55.8571,METOP-C,9.4,65.0,83.7
2024-10-11,Amazonia,-4.9103,-64.1724,NOAA-21,35.5,56.0,83.7
