data,bioma,t2m,t2m_max,rh2m,prectotcorr,ws2m,dias_sem_chuva,vegetacao,indice_risco,classe_risco
2024-07-29,Pampa,21.9,26.8,51.9,0.0,3.6,1,0.65,56.3,Alto
2024-07-30,Pampa,21.8,29.2,44.4,0.0,4.8,2,0.65,67.8,Alto
2024-07-31,Pampa,19.0,25.7,46.4,0.0,5.3,3,0.65,62.6,Alto
2024-08-01,Pampa,22.5,28.9,49.9,0.0,3.7,4,0.65,66.1,Alto
2024-08-02,Pampa,17.3,24.9,52.1,0.0,4.1,5,0.65,59.8,Alto
2024-08-03,Pampa,22.9,27.5,52.4,0.0,2.8,6,0.65,64.3,Alto
2024-08-04,Pampa,22.9,27.4,47.5,0.0,3.1,7,0.65,68.8,Alto
2024-08-05,Pampa,18.4,22.8,47.2,0.0,4.2,8,0.65,63.6,Alto
2024-08-06,Pampa,20.6,27.9,48.3,0.0,2.6,9,0.65,71.9,Alto
2024-08-07,Pampa,22.1,28.6,43.9,0.0,3.8,10,0.65,78.6,Critico
2024-08-08,Pampa,23.0,27.2,43.4,0.0,5.2,11,0.65,79.6,Critico
2024-08-09,Pampa,18.1,24.0,36.7,0.0,3.9,12,0.65,77.6,Critico
2024-08-10,Pampa,20.9,26.7,52.8,0.0,3.1,13,0.65,74.2,Alto
2024-08-11,Pampa,21.9,28.5,49.5,0.6,3.2,0,0.65,57.7,Alto
2024-08-12,Pampa,18.6,25.5,48.6,0.0,2.4,1,0.65,54.4,Moderado
2024-08-13,Pampa,22.7,29.0,42.6,0.0,3.2,2,0.65,66.5,Alto
2024-08-14,Pampa,23.4,27.6,44.0,0.0,2.5,3,0.65,64.0,Alto
2024-08-15,Pampa,23.7,29.4,49.8,0.0,4.1,4,0.65,67.6,Alto
2024-08-16,Pampa,18.8,25.9,54.5,0.0,2.4,5,0.65,58.2,Alto
2024-08-17,Pampa,20.1,26.8,37.3,0.0,3.0,6,0.65,71.6,Alto
2024-08-18,Pampa,21.8,27.0,40.0,0.0,2.5,7,0.65,71.5,Alto
2024-08-19,Pampa,25.6,30.6,42.0,0.0,3.7,8,0.65,79.9,Critico
2024-08-20,Pampa,24.6,30.4,51.7,0.0,4.0,9,0.65,76.2,Critico
2024-08-21,Pampa,22.2,26.5,48.9,0.0,3.2,10,0.65,71.3,Alto
2024-08-22,Pampa,22.7,28.1,42.6,0.0,4.5,11,0.65,80.9,Critico
2024-08-23,Pampa,19.3,26.2,41.6,0.0,4.3,12,0.65,79.3,Critico
2024-08-24,Pampa,20.9,26.9,38.9,0.0,2.4,13,0.65,81.4,Critico
2024-08-25,Pampa,20.1,26.5,47.7,0.0,5.3,14,0.65,80.9,Critico
2024-08-26,Pampa,21.2,28.0,52.1,0.0,3.7,15,0.65,80.9,Critico
2024-08-27,Pampa,17.5,24.5,44.0,0.0,3.4,16,0.65,80.3,Critico
2024-08-28,Pampa,21.0,26.9,47.7,0.0,3.2,17,0.65,83.9,Critico
2024-08-29,Pampa,24.7,29.2,43.6,0.0,5.5,18,0.65,94.7,Critico
2024-08-30,Pampa,20.7,27.5,45.7,0.0,2.7,19,0.65,88.7,Critico
2024-08-31,Pampa,21.6,28.9,45.7,0.0,3.7,20,0.65,94.0,Critico
2024-09-01,Pampa,24.4,29.3,36.2,0.0,2.4,21,0.65,100.0,Critico
2024-09-02,Pampa,22.6,27.5,47.2,0.0,1.8,22,0.65,91.6,Critico
2024-09-03,Pampa,21.8,28.5,45.7,0.0,2.1,23,0.65,96.2,Critico
2024-09-04,Pampa,23.1,27.4,44.7,0.0,3.9,24,0.65,98.5,Critico
2024-09-05,Pampa,21.7,25.8,42.8,0.0,4.5,25,0.65,99.0,Critico
2024-09-06,Pampa,25.0,29.8,47.3,0.0,3.2,26,0.65,100.0,Critico
2024-09-07,Pampa,20.2,25.9,46.8,0.0,3.8,27,0.65,99.3,Critico
2024-09-08,Pampa,24.0,29.2,52.8,0.0,3.7,28,0.65,100.0,Critico
2024-09-09,Pampa,26.3,31.0,48.9,0.0,1.0,29,0.65,100.0,Critico
2024-09-10,Pampa,21.0,27.8,40.1,0.0,5.1,30,0.65,100.0,Critico
2024-09-11,Pampa,20.6,26.8,43.1,0.0,1.4,31,0.65,100.0,Critico
2024-09-12,Pampa,19.1,26.3,41.7,0.0,3.0,32,0.65,100.0,Critico
2024-09-13,Pampa,20.5,27.7,47.9,0.0,2.8,33,0.65,100.0,Critico
2024-09-14,Pampa,19.8,26.6,54.5,6.8,3.6,0,0.65,42.7,Moderado
2024-09-15,Pampa,24.0,29.3,42.6,0.0,1.9,1,0.65,63.9,Alto
2024-09-16,Pampa,20.4,24.7,48.9,0.4,4.2,0,0.65,52.7,Moderado
2024-09-17,Pampa,17.9,22.5,47.7,0.0,3.8,1,0.65,51.1,Moderado
2024-09-18,Pampa,20.8,26.2,40.2,0.0,3.2,2,0.65,62.8,Alto
2024-09-19,Pampa,19.0,24.2,39.5,0.0,3.3,3,0.65,61.3,Alto
2024-09-20,Pampa,19.2,26.6,49.3,0.0,2.7,4,0.65,61.1,Alto
2024-09-21,Pampa,21.7,27.5,39.8,0.0,3.5,5,0.65,70.5,Alto
2024-09-22,Pampa,19.4,26.9,41.4,0.0,2.1,6,0.65,68.5,Alto
2024-09-23,Pampa,19.3,26.6,40.3,0.0,2.0,7,0.65,70.0,Alto
2024-09-24,Pampa,22.3,28.3,45.0,0.0,3.4,8,0.65,73.8,Alto
2024-09-25,Pampa,22.6,28.0,53.6,0.0,5.2,9,0.65,72.3,Alto
2024-09-26,Pampa,23.5,29.0,50.6,0.0,3.8,10,0.65,75.6,Critico
2024-09-27,Pampa,22.3,28.8,45.8,0.0,2.0,11,0.65,77.4,Critico
2024-09-28,Pampa,22.9,29.1,47.4,0.0,4.1,12,0.65,81.1,Critico
2024-09-29,Pampa,17.6,25.5,40.0,0.0,3.7,13,0.65,79.8,Critico
2024-09-30,Pampa,20.0,25.9,57.1,0.0,3.2,14,0.65,72.2,Alto
2024-10-01,Pampa,24.5,28.7,45.0,0.0,3.7,15,0.65,86.0,Critico
2024-10-02,Pampa,23.0,30.1,51.9,0.0,3.7,16,0.65,86.4,Critico
2024-10-03,Pampa,19.6,27.6,49.3,0.0,3.4,17,0.65,84.5,Critico
2024-10-04,Pampa,26.3,30.5,53.0,0.0,1.9,18,0.65,87.5,Critico
2024-10-05,Pampa,22.5,28.2,45.6,0.0,1.5,19,0.65,88.6,Critico
2024-10-06,Pampa,22.6,29.2,42.5,0.0,0.7,20,0.65,92.7,Critico
2024-10-07,Pampa,20.8,26.9,54.0,0.0,4.7,21,0.65,88.7,Critico
2024-10-08,Pampa,21.3,26.0,52.2,0.0,3.5,22,0.65,88.2,Critico
2024-10-09,Pampa,20.8,24.9,52.6,0.0,2.5,23,0.65,86.4,Critico
2024-10-10,Pampa,16.7,24.2,42.4,2.6,3.5,0,0.65,51.2,Moderado
2024-10-11,Pampa,24.1,29.3,49.8,0.0,3.1,1,0.65,61.4,Alto
2024-10-12,Pampa,19.4,26.3,52.1,0.0,1.9,2,0.65,54.9,Moderado
2024-10-13,Pampa,16.2,23.9,48.5,0.0,3.1,3,0.65,55.6,Alto
2024-10-14,Pampa,19.4,25.4,49.4,11.4,4.0,0,0.65,36.9,Moderado
2024-10-15,Pampa,18.7,26.5,52.2,2.8,2.6,0,0.65,48.6,Moderado
2024-10-16,Pampa,18.7,26.4,49.2,0.0,2.5,1,0.65,55.8,Alto
2024-10-17,Pampa,24.6,28.8,47.5,0.0,3.6,2,0.65,63.9,Alto
2024-10-18,Pampa,24.8,29.5,42.9,0.0,4.1,3,0.65,69.9,Alto
2024-10-19,Pampa,21.4,27.6,54.5,0.0,3.4,4,0.65,60.9,Alto
2024-10-20,Pampa,23.8,27.8,51.5,1.0,5.3,0,0.65,57.3,Alto
2024-10-21,Pampa,20.0,25.2,47.0,0.0,2.5,1,0.65,54.8,Moderado
2024-10-22,Pampa,20.7,26.8,49.3,0.0,3.1,2,0.65,58.7,Alto
2024-10-23,Pampa,21.8,27.5,55.8,0.0,5.2,3,0.65,60.6,Alto
2024-10-24,Pampa,19.1,27.0,45.7,0.0,2.0,4,0.65,63.0,Alto
2024-10-25,Pampa,19.9,27.9,50.0,0.0,3.4,5,0.65,65.5,Alto
2024-10-26,Pampa,18.1,25.3,48.3,0.0,4.1,6,0.65,64.2,Alto
2024-10-27,Pampa,16.6,23.0,57.3,0.0,3.5,7,0.65,56.0,Alto
2024-10-28,Pampa,23.7,28.4,54.4,0.0,3.0,8,0.65,68.3,Alto
2024-10-29,Pampa,20.0,27.2,52.3,0.0,2.5,9,0.65,68.3,Alto
2024-10-30,Pampa,25.1,30.0,49.1,2.1,3.1,0,0.65,58.3,Alto
2024-10-31,Pampa,19.9,25.3,45.7,0.6,2.8,0,0.65,53.6,Moderado
2024-11-01,Pampa,20.0,24.8,42.2,0.0,2.3,1,0.65,56.5,Alto
2024-11-02,Pampa,23.3,28.8,56.9,0.0,3.4,2,0.65,58.5,Alto
2024-11-03,Pampa,19.4,25.7,45.0,0.0,2.4,3,0.65,59.9,Alto
2024-11-04,Pampa,14.1,21.9,55.4,0.0,2.9,4,0.65,49.5,Moderado
2024-11-05,Pampa,21.6,26.0,53.7,1.0,2.5,0,0.65,49.5,Moderado
2024-11-06,Pampa,22.1,26.9,62.1,0.0,3.6,1,0.65,50.9,Moderado
2024-11-07,Pampa,21.3,29.3,47.7,0.0,2.2,2,0.65,63.0,Alto
2024-11-08,Pampa,18.3,22.7,49.8,6.7,3.4,0,0.65,38.2,Moderado
2024-11-09,Pampa,22.5,27.5,56.9,0.0,4.0,0,0.65,53.7,Moderado
2024-11-10,Pampa,19.8,24.1,48.0,0.7,5.5,0,0.65,53.2,Moderado
2024-11-11,Pampa,18.4,23.6,59.2,2.7,3.3,0,0.65,40.5,Moderado
2024-11-12,Pampa,16.0,22.8,56.0,0.0,1.2,1,0.65,44.0,Moderado
2024-11-13,Pampa,17.5,24.5,49.1,0.0,3.7,2,0.65,55.4,Alto
2024-11-14,Pampa,18.1,23.9,46.7,0.3,3.1,0,0.65,51.3,Moderado
2024-11-15,Pampa,22.7,27.6,55.0,0.0,3.2,1,0.65,55.6,Alto
2024-11-16,Pampa,23.0,27.3,53.5,0.0,4.3,2,0.65,58.8,Alto
2024-11-17,Pampa,19.7,25.1,56.8,0.0,3.3,0,0.65,48.6,Moderado
2024-11-18,Pampa,18.7,26.0,70.7,0.0,3.3,1,0.65,44.2,Moderado
2024-11-19,Pampa,17.1,24.6,59.8,0.0,3.3,2,0.65,49.3,Moderado
2024-11-20,Pampa,16.3,24.0,54.4,3.4,4.2,0,0.65,43.9,Moderado
2024-11-21,Pampa,18.3,24.0,50.5,0.0,4.1,1,0.65,52.6,Moderado
2024-11-22,Pampa,19.4,25.2,58.2,3.0,2.5,0,0.65,42.6,Moderado
2024-11-23,Pampa,23.1,27.2,58.8,0.0,2.8,1,0.65,52.3,Moderado
2024-11-24,Pampa,19.9,26.6,62.7,0.0,3.4,2,0.65,51.4,Moderado
2024-11-25,Pampa,22.4,28.1,51.6,0.0,3.0,3,0.65,61.3,Alto
2024-11-26,Pampa,18.1,23.2,53.1,2.4,2.3,0,0.65,42.4,Moderado
2024-11-27,Pampa,20.6,27.0,63.9,0.0,4.0,1,0.65,50.6,Moderado
2024-11-28,Pampa,17.8,22.5,55.8,0.0,2.1,2,0.65,46.2,Moderado
2024-11-29,Pampa,22.5,28.2,64.3,0.0,3.4,3,0.65,55.0,Alto
2024-11-30,Pampa,19.3,25.6,52.1,0.0,2.8,4,0.65,57.9,Alto
2024-12-01,Pampa,16.2,22.3,63.8,4.7,2.3,0,0.65,31.5,Moderado
2024-12-02,Pampa,22.4,26.8,54.9,0.0,3.2,1,0.65,54.2,Moderado
2024-12-03,Pampa,18.4,24.9,52.1,0.0,4.1,2,0.65,55.0,Alto
2024-12-04,Pampa,18.5,24.4,49.9,6.0,2.1,0,0.65,40.7,Moderado
2024-12-05,Pampa,16.3,23.9,59.8,0.0,1.6,1,0.65,44.4,Moderado
2024-12-06,Pampa,20.2,26.5,54.4,0.0,2.6,2,0.65,54.8,Moderado
2024-12-07,Pampa,14.8,20.1,61.0,0.0,2.9,3,0.65,41.6,Moderado
2024-12-08,Pampa,15.9,22.0,57.7,0.0,4.5,4,0.65,50.4,Moderado
2024-12-09,Pampa,17.4,22.9,58.1,0.0,3.8,5,0.65,52.5,Moderado
2024-12-10,Pampa,15.2,21.4,66.4,0.0,1.6,6,0.65,44.2,Moderado
2024-12-11,Pampa,16.2,23.8,62.0,12.4,0.2,0,0.65,21.1,Baixo
2024-12-12,Pampa,16.4,21.9,56.1,0.0,1.5,1,0.65,42.7,Moderado
2024-12-13,Pampa,14.0,21.4,56.3,0.0,3.3,2,0.65,45.4,Moderado
2024-12-14,Pampa,18.4,23.4,67.6,6.0,5.2,0,0.65,32.9,Moderado
2024-12-15,Pampa,21.7,26.1,54.7,8.3,3.6,0,0.65,39.5,Moderado
2024-12-16,Pampa,14.1,19.3,53.9,0.0,3.4,1,0.65,41.5,Moderado
2024-12-17,Pampa,13.6,21.1,56.5,1.2,2.2,0,0.65,38.4,Moderado
2024-12-18,Pampa,24.8,28.9,57.0,28.0,1.7,0,0.65,11.4,Baixo
2024-12-19,Pampa,14.5,19.8,69.8,0.0,2.7,1,0.65,32.8,Moderado
2024-12-20,Pampa,16.1,23.5,62.3,1.5,2.8,0,0.65,39.8,Moderado
2024-12-21,Pampa,16.1,23.9,67.2,11.6,3.4,0,0.65,23.4,Baixo
2024-12-22,Pampa,16.7,23.9,67.0,9.6,2.0,0,0.65,24.9,Baixo
2024-12-23,Pampa,17.9,23.5,57.4,0.0,1.0,1,0.65,44.2,Moderado
2024-12-24,Pampa,14.3,21.7,69.2,0.0,4.3,2,0.65,40.1,Moderado
2024-12-25,Pampa,18.5,23.4,60.3,0.0,3.2,3,0.65,48.3,Moderado
2024-12-26,Pampa,11.9,19.2,70.3,10.0,3.8,0,0.65,16.2,Baixo
2024-12-27,Pampa,15.0,22.3,65.2,0.8,1.6,0,0.65,35.7,Moderado
2024-12-28,Pampa,14.8,21.4,70.7,0.0,4.1,1,0.65,36.9,Moderado
2024-12-29,Pampa,17.5,22.2,64.9,0.0,1.3,2,0.65,39.7,Moderado
2024-12-30,Pampa,14.5,20.4,60.6,0.6,2.2,0,0.65,35.8,Moderado
2024-12-31,Pampa,19.5,23.6,73.7,0.0,3.6,1,0.65,38.6,Moderado
